"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"68","@annabeltwiddle A member of our Customer Care team will contact you right-away.",FALSE,0,"annabeltwiddle",2017-12-01 12:03:00,FALSE,"936562756001697792","936566297525149697","126378013","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"69","Add a cheerful splash of color to a monochrome outfit with @DolceGabbanas rose printed scarf  the perfect way to ",FALSE,18,NA,2017-12-01 11:55:39,TRUE,NA,"936564449305071616",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"70","@annabeltwiddle We're sorry you're unable to reach us. Please DM us your contact details and a dedicated member of ",FALSE,1,"annabeltwiddle",2017-12-01 11:36:09,TRUE,"936558710809419777","936559540451074048","126378013","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"71","Winter's prettiest hair trend is the chicest cure for bad hair days #THEEDIT ",FALSE,9,NA,2017-12-01 10:32:02,FALSE,NA,"936543403482976256",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"72","@kacee_x Were sorry to hear this. A member of our Customer Care team will be in touch shortly.",FALSE,0,"kacee_x",2017-12-01 09:27:00,FALSE,"936518885527912448","936527038357426177","1091781901","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"73","@annabelmak We're really sorry to hear this. Please DM us your order details and a dedicated member of our Customer ",FALSE,0,"annabelmak",2017-12-01 09:21:28,TRUE,"936440657966637056","936525645391294465","81039391","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"74","Currently pinning: high shine. Tap into this seasons trend for all things glossy with @CalvinKleins futuristic-st ",FALSE,8,NA,2017-11-30 22:31:01,TRUE,NA,"936361955866173440",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"75","Here's how to do party season in slick separates #THEEDIT ",FALSE,20,NA,2017-11-30 21:14:01,FALSE,NA,"936342577183412225",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"76","With a vivid red lining that reflects the designers iconic pumps, @LouboutinWorlds glittered leather wallet doubl ",FALSE,38,NA,2017-11-30 19:03:01,TRUE,NA,"936309609840726016",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",7,FALSE,FALSE,NA,NA
"77","Like your brunch with a side of Hollywood history? #THEEDIT shows you where to go in #LA ",FALSE,9,NA,2017-11-30 18:11:02,FALSE,NA,"936296526313328640",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"78","One of the most celebrated Latin American designers, @SilviaTcherassis vibrant Colombian-inspired pieces are now a ",FALSE,24,NA,2017-11-30 16:18:32,TRUE,NA,"936268216841760768",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",5,FALSE,FALSE,NA,NA
"79","Celebrating 5 of our favorite women in TV right now: @EvanRachelWood, @YvonneOrji, @MGyllenhaal, @NicoleRichie &amp; ",FALSE,107,NA,2017-11-30 13:41:33,TRUE,NA,"936228709991886848",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",22,FALSE,FALSE,NA,NA
"80","Be the belle of the ball in @Gucci's fuchsia evening gown. Nod to the brand's runway styling and pair with platform ",FALSE,12,NA,2017-11-30 11:07:29,TRUE,NA,"936189939972280321",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"81","@tubbsmcguire , were sorry you are disappointed. Please DM us your details and order number and a member of our Cu ",FALSE,0,"tubbsmcguire",2017-11-30 10:41:00,TRUE,"936181855300325376","936183273646120960","19153083","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"82","As she celebrates 3 decades at the top, supermodel #ClaudiaSchiffer talks retirement, regret &amp; returning to the run ",FALSE,15,NA,2017-11-30 00:19:01,TRUE,NA,"936026747514097664",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"83","@kacee_x Sorry for any inconvenience caused. Please DM us your contact details to assist you further.",FALSE,0,"kacee_x",2017-11-29 22:34:31,FALSE,"935987454607282176","936000446417784833","1091781901","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"84","'The new Bardot': #ClaudiaSchiffer's iconic 90s supermodel look is as wearable now as it was then. Here's how to ge ",FALSE,15,NA,2017-11-29 21:05:02,TRUE,NA,"935977926922833920",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"85","Cover star #ClaudiaSchiffer on the stories behind her most memorable runway moments #THEEDIT ",FALSE,9,NA,2017-11-29 19:25:51,FALSE,NA,"935952970314903552",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"86","What better way to get ready for the party season than with @BalmainHairs advent calendar  filled with the house ",FALSE,5,NA,2017-11-29 17:12:01,TRUE,NA,"935919289286131712",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"87","Dazzle by day in this season's high-shine pants, sparkling blouses and lustrous dresses  discover our edit of the ",FALSE,22,NA,2017-11-29 16:14:01,TRUE,NA,"935904692386844673",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"88","Perfect timing! @JaegerLeCoultres exquisite timepieces have arrived  find the new forever watch youll turn to ag ",FALSE,2,NA,2017-11-29 12:59:36,TRUE,NA,"935855764736012288",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"89","Bold accessories are the best way to add a pop of color to any look. This @ElizandJames bag is sized to hold the es ",FALSE,11,NA,2017-11-29 10:00:02,TRUE,NA,"935810575833223170",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"90","Party-ready polka dots: this is exactly how to do after-dark dressing right now #THEEDIT ",FALSE,27,NA,2017-11-29 08:31:01,FALSE,NA,"935788173963218944",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",10,FALSE,FALSE,NA,NA
"91","The 4 hottest art destinations to visit before everyone else #THEEDIT ",FALSE,21,NA,2017-11-28 23:14:01,FALSE,NA,"935648002315866117",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",7,FALSE,FALSE,NA,NA
"92","Create an elegant silhouette with @Gianvito_Rossis super-sleek mules  the midi heel is the perfect height for all ",FALSE,14,NA,2017-11-28 21:46:01,TRUE,NA,"935625854025129985",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"93","@soba_22 Hi Soba, we're sorry you missed out on purchasing the GUCCI Princetown horsebit-detailed shearling-lined v ",FALSE,0,"soba_22",2017-11-28 20:02:34,TRUE,"935592195113005056","935599820592570368","557819706","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"94","The best circular bags you need now (because our spot-obsession knows no bounds) #THEEDIT ",FALSE,8,NA,2017-11-28 19:18:01,FALSE,NA,"935588610702741504",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"95","A bold lip is always a winning party look. What is your favorite color for the festive season?  ",FALSE,3,NA,2017-11-28 18:09:45,FALSE,NA,"935571431282364420",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"96","Dazzle by day in this season's high-shine pants, sparkling blouses and lustrous dresses  discover our edit of the ",FALSE,3,NA,2017-11-28 15:11:00,TRUE,NA,"935526446382157824",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"97","Going dotty: the only nail look you need this season #THEEDIT ",FALSE,5,NA,2017-11-28 12:34:01,FALSE,NA,"935486938051698688",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"98","Named the most-wanted shoe in the world by The Business of Fashion, @Balenciagas iconic Speed sneakers look grea ",FALSE,12,NA,2017-11-28 11:00:48,TRUE,NA,"935463479514984448",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"99","There's no one quite like #ClaudiaSchiffer: the iconic supermodel shares the tales behind her most memorable 90s ru ",FALSE,12,NA,2017-11-28 08:33:45,TRUE,NA,"935426474420723712",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"100","Negate any prim '50s connotations and make polka dots work for the boardroom. Youll hit the top spot in no time ",FALSE,4,NA,2017-11-27 23:18:01,TRUE,NA,"935286620957364224",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"101","Cover star #ClaudiaSchiffer on 30 years of reigning the runways + the secret to her supermodel glow #THEEDIT  ",FALSE,12,NA,2017-11-27 19:56:01,TRUE,NA,"935235784596185092",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"102","Currently pinning: fall favorites. With elegant velvet lapels, @Guccis light-blue blazer will instantly polish you ",FALSE,24,NA,2017-11-27 17:45:01,TRUE,NA,"935202816733466624",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"103","New label @NanushkaStudio believes that if a garment is designed to function well, it will by definition be beautif ",FALSE,10,NA,2017-11-27 16:02:02,TRUE,NA,"935176899449511937",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"104","Hitting the slopes this winter? Ensure your look super-chic with @Fendis ski wear  ",FALSE,24,NA,2017-11-27 14:45:01,FALSE,NA,"935157519684657152",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"105","PRESS PLAY: the ultimate behind-the-runway with the woman who was always there #THEEDIT  ",FALSE,1,NA,2017-11-27 13:26:56,FALSE,NA,"935137867617263616",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"106","@sashaandosova , were sorry to hear this. Please DM your details and order number and we will look into this for you.",FALSE,0,"sashaandosova",2017-11-27 11:55:07,FALSE,"935103194258137090","935114763629223937","183608248","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"107","@SmartwayLondon Hi Emma, were sorry to hear this. Please PM your details and your order number and a member of our ",FALSE,0,"SmartwayLondon",2017-11-27 11:54:00,TRUE,"935108191913959424","935114482392666112","94128303","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"108","The only dress you need right now #THEEDIT  ",FALSE,7,NA,2017-11-27 11:12:01,FALSE,NA,"935103915628154881",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"109","@anakiyabj Hi Anakiya, were sorry to hear this. Please PM your details and your order number and a member of our C ",FALSE,1,"anakiyabj",2017-11-27 10:47:00,TRUE,"935092582413152257","935097620040683521","364398731","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"110","In midnight-blue velvet-jacquard, @ToryBurchs party-perfect coat is our source of #MondayMotivation  ",FALSE,55,NA,2017-11-27 09:00:02,TRUE,NA,"935070701480005632",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",13,FALSE,FALSE,NA,NA
"111","The best high-tech hair heroes to cure winter's parched hair and unruly lengths #THEEDIT ",FALSE,5,NA,2017-11-26 22:37:01,FALSE,NA,"934913913593966592",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"112","@Angela_Santiago Sorry for the inconvenience. Please DM us your order details to assist you further.",FALSE,0,"Angela_Santiago",2017-11-26 21:50:27,FALSE,NA,"934902193634906114","148383492","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"113","Currently pinning: effortlessly cool style. Team @AlexanderWangNYs mini dress with the matching blazer for a moder ",FALSE,24,NA,2017-11-26 17:34:01,TRUE,NA,"934837662028099596",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",8,FALSE,FALSE,NA,NA
"114","Enriched with Jojoba and Coconut Oils, add a nourishing touch of color to your pout with @TomFords luxurious Lip S ",FALSE,13,NA,2017-11-26 14:09:01,TRUE,NA,"934786072139239425",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"115","Elevate a classic white shirt with the addition of delicate gold jewelry  we love @SarahxSebastian's elegant piece ",FALSE,24,NA,2017-11-26 13:33:01,TRUE,NA,"934777012924841985",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"116","Supermodel #ClaudiaSchiffer on what it was really like on the 90s runways #THEEDIT ",FALSE,12,NA,2017-11-26 12:27:55,FALSE,NA,"934760630120271873",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"117","What to pack for a weekend of gallery-hopping + the best cultural hotspots to visit now #THEEDIT ",FALSE,13,NA,2017-11-26 10:18:01,TRUE,NA,"934727938230116353",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"118","Currently pinning: the super-chic clutch. Keep your silhouette sleek with @Balenciagas Clip pouch  ",FALSE,13,NA,2017-11-25 21:03:01,TRUE,NA,"934527868754948096",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"119","Supermodel #ClaudiaSchiffer on shoe-hoarding + the secret to her runway-worthy glow #THEEDIT  ",FALSE,19,NA,2017-11-25 19:35:01,TRUE,NA,"934505725585436673",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",7,FALSE,FALSE,NA,NA
"120","Nail art for grown-ups: your DIY guide to the coolest nail look of the moment #THEEDIT   ",FALSE,1,NA,2017-11-25 17:22:01,FALSE,NA,"934472253990932481",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"121","Discover our editors picks of new arrivals to add star quality to your closet now. ",FALSE,11,NA,2017-11-25 15:01:01,FALSE,NA,"934436769403232257",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"122","Supermodel #ClaudiaSchiffer on what it was really like on the 90s runways #THEEDIT ",FALSE,16,NA,2017-11-25 13:47:58,FALSE,NA,"934418384707575814",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",7,FALSE,FALSE,NA,NA
"123","PRESS PLAY: Tales from the runway with cover star #ClaudiaSchiffer #THEEDIT  ",FALSE,2,NA,2017-11-25 13:47:53,FALSE,NA,"934418364675575808",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"124","@Yaseminstylist we're sorry to hear this. Please DM us your details so we can look into this further for you.",FALSE,0,"Yaseminstylist",2017-11-25 12:29:51,FALSE,"934392393893281792","934398726449389569","2359413775","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"125","In the spotlight: the prim &amp; pretty polka dot has had a refresh. Heres how to hit the spot now #THEEDIT ",FALSE,12,NA,2017-11-25 11:15:01,TRUE,NA,"934379895270072321",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"126","Give a loved one a gift that will last all year with a subscription to @PORTERmagazine  ",FALSE,5,NA,2017-11-25 09:34:29,FALSE,NA,"934354592837533696",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"127","@RuhelWc we dont have this style available. Sign up to our email updates for any future releases.",FALSE,0,"RuhelWc",2017-11-25 08:33:24,FALSE,"934217274294263808","934339222139523072","138785708","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"128"," Runway Recall: hear the stories behind our cover stars best 90s moments, as told by the supermodel herself ",FALSE,7,NA,2017-11-25 00:48:44,TRUE,NA,"934222285489213440",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"129","Date, desk or disco  create the perfect look for every occasion with @CTilburyMakeups Instant Eye Palette  ",FALSE,12,NA,2017-11-24 22:22:01,TRUE,NA,"934185362972446722",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"130","#FBF to *that* 1994 @Versace show, where Schiffer reigned as the new Bardot. This is how to create runway magic w ",FALSE,22,NA,2017-11-24 21:16:01,TRUE,NA,"934168752752652289",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"131","Cover star #ClaudiaSchiffer on fashion, shoe-hoarding &amp; 30 years at the top #THEEDIT ",FALSE,5,NA,2017-11-24 20:12:01,FALSE,NA,"934152647250251777",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"132","Supermodel #ClaudiaSchiffer on *that* @Versace moment + what the fashion world was really like in the 90s #THEEDIT ",FALSE,10,NA,2017-11-24 19:07:01,TRUE,NA,"934136288126652416",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"133","Silver glitter and crystal embellishment  get ready to party in @Guccis show-stopping pumps  #TwinkleToes ",FALSE,29,NA,2017-11-24 17:34:01,TRUE,NA,"934112886309482497",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",6,FALSE,FALSE,NA,NA
"134","@cydneyfulker We are sorry to hear that you are unhappy with our customer service. To better assist you, please DM ",FALSE,0,"cydneyfulker",2017-11-24 16:07:28,TRUE,"934087006778425344","934091104475107328","29287828","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"135","@stevebridgemb We are sorry to hear that you are unhappy with our service. To better assist you, please DM us your ",FALSE,0,"stevebridgemb",2017-11-24 16:06:02,TRUE,"934043401678479361","934090745270689794","257871942","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"136","Steal the spotlight at your next event in our exclusive evening gowns, created especially for you  ",FALSE,42,NA,2017-11-24 15:12:02,TRUE,NA,"934077156132638721",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",13,FALSE,FALSE,NA,NA
"137","Add an elegant touch of sparkle with @DianeKordas mismatched earrings  wear with a sculptural neckline to let the ",FALSE,14,NA,2017-11-24 13:27:01,TRUE,NA,"934050725851795456",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",1,FALSE,FALSE,NA,NA
"138","With their ability to take any outfit from simple to standout, @Balenciagas fuchsia boots are giving us that ",FALSE,31,NA,2017-11-24 11:32:02,TRUE,NA,"934021787473596416",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",5,FALSE,FALSE,NA,NA
"139","These boots were made for WOW-ing #THEEDIT ",FALSE,40,NA,2017-11-24 10:01:01,FALSE,NA,"933998883763605504",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",16,FALSE,FALSE,NA,NA
"140","What to wear when the weather isnt one thing or another: take a style cue from the street style stars who pair the ",FALSE,8,NA,2017-11-24 00:39:01,TRUE,NA,"933857453787222021",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"141","Where to go for a spot of culture (including possibly the world's most insta-worthy museum). #THEEDIT ",FALSE,8,NA,2017-11-23 23:04:01,TRUE,NA,"933833544136347648",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"142","Tis the season for treats all around  discover the perfect gifts for him and her at @mrporterlive and #NETAPORTER ",FALSE,9,NA,2017-11-23 21:01:14,TRUE,NA,"933802644426182656",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"143","#TBT: Hear the tales behind all the most memorable '90s fashion moments with supermodel #ClaudiaSchiffer ",FALSE,16,NA,2017-11-23 17:51:48,TRUE,NA,"933754974802149378",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",6,FALSE,FALSE,NA,NA
"144","Celebrating 30 years at the top, supermodel #ClaudiaSchiffer talks fear, fashion + that @Versace moment #THEEDIT ",FALSE,13,NA,2017-11-23 15:21:01,TRUE,NA,"933717026568359936",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"145","Currently pinning: reworked classics. We love how @Gucci put a fresh spin on the top-handle silhouette with the add ",FALSE,24,NA,2017-11-23 14:33:34,TRUE,NA,"933705086437650432",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"146","Wear it with statement pants, layered under dresses or with this seasons floral midi  @Guccis printed tee is the ",FALSE,35,NA,2017-11-23 10:53:01,TRUE,NA,"933649583120572416",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",7,FALSE,FALSE,NA,NA
"147","@fashimi Please make sure you are signed up to our email updates to be notified of any promotions and our sale start date.",FALSE,1,"fashimi",2017-11-23 10:21:32,FALSE,"933524686067003392","933641658020909056","169422185","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"148",".@RowanBlanchard talks acting, activism &amp; why its time for us to roll up our sleeves #THEEEDIT  ",FALSE,12,NA,2017-11-22 23:52:01,TRUE,NA,"933483238374469632",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"149","A favorite of fashion insiders, #Wandlers bags are designed to stand the test of time. We love the super-sleek Ho ",FALSE,34,NA,2017-11-22 21:49:02,TRUE,NA,"933452285677580288",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",13,FALSE,FALSE,NA,NA
"150","PRESS PLAY: Cover star @RowanBlanchard on what she wishes all girls knew #THEEDIT  ",FALSE,12,NA,2017-11-22 17:20:21,FALSE,NA,"933384669760024576",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"151","Well-groomed brows frame the face and instantly make you look and feel polished  perfect yours with @BobbiBrowns ",FALSE,1,NA,2017-11-22 17:19:02,TRUE,NA,"933384337076162560",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"152","Inspired by interior design, #Yuzefis bags are experimental, modernist and unique  discover the Instagram cult se ",FALSE,20,NA,2017-11-22 15:05:01,TRUE,NA,"933350613123043328",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",9,FALSE,FALSE,NA,NA
"153",".@Balenciagas sequin pumps are too good to save for special events. Pair with denim for an effortlessly cool take ",FALSE,7,NA,2017-11-22 13:10:01,TRUE,NA,"933321671494307840",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",2,FALSE,FALSE,NA,NA
"154","Avoid winter skin with this backstage beauty hack. #THEEDIT shows you the tools + tricks to achieve a year-round yo ",FALSE,5,NA,2017-11-22 12:49:01,TRUE,NA,"933316388571271169",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",4,FALSE,FALSE,NA,NA
"155","@dalrayes , were sorry youre unable to access our site. Please bear with us while we resolve this.. If you wish t ",FALSE,0,"dalrayes",2017-11-22 09:10:33,TRUE,NA,"933261407105060864","42104027","<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",0,FALSE,FALSE,NA,NA
"156","The ultimate '90s girl @CindyCrawford + the coolest LA-based denim label @shopredone have teamed up for a capsule c ",FALSE,220,NA,2017-11-22 08:15:02,TRUE,NA,"933247435475845121",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",32,FALSE,FALSE,NA,NA
"157","BRB: booking the ultimate #Texas road trip of our dreams. Here's why you need to go + what not to miss in the Lone ",FALSE,9,NA,2017-11-21 23:19:01,TRUE,NA,"933112542884491264",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",3,FALSE,FALSE,NA,NA
"158","Celebrating their 90th anniversary, #Castaner has teamed up with @ManoloBlahnik to create a super-chic capsule of p ",FALSE,33,NA,2017-11-21 20:57:01,TRUE,NA,"933076808051953665",NA,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>","NETAPORTER",9,FALSE,FALSE,NA,NA
